STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,12/27/1975,,40,32
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,12/28/1975,,38,25
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,12/29/1975,,39,27
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,12/30/1975,,37,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,12/31/1975,,38,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/1/1976,,48,29
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/2/1976,,50,38
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/3/1976,,49,40
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/4/1976,,41,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/5/1976,,45,26
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/6/1976,,45,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/7/1976,,49,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/8/1976,,39,34
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/9/1976,,44,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/10/1976,,47,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/11/1976,,50,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/12/1976,,48,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/13/1976,,48,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/14/1976,,46,35
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/15/1976,,44,39
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/16/1976,,40,35
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/17/1976,,41,38
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/18/1976,,38,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/19/1976,,38,26
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/20/1976,,47,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/21/1976,,43,40
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/22/1976,,47,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/23/1976,,47,39
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/24/1976,,36,30
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/25/1976,,33,26
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/26/1976,,36,27
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/27/1976,,30,24
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/28/1976,,33,22
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/29/1976,,26,12
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/30/1976,,26,11
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,1/31/1976,,26,20
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/1/1976,,34,15
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/2/1976,,30,22
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/3/1976,,40,23
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/4/1976,,36,29
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/5/1976,,37,30
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/6/1976,,36,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/7/1976,,41,29
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/8/1976,,38,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/9/1976,,39,34
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/10/1976,,48,35
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/11/1976,,47,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/12/1976,,42,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/13/1976,,44,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/14/1976,,37,30
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/15/1976,,31,29
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/16/1976,,35,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/17/1976,,44,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/18/1976,,48,34
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/19/1976,,51,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/20/1976,,55,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/21/1976,,48,32
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/22/1976,,47,34
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/23/1976,,51,35
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/24/1976,,51,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/25/1976,,56,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/26/1976,,56,38
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/27/1976,,47,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/28/1976,,61,34
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,2/29/1976,,63,34
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/1/1976,,63,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/2/1976,,51,32
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/3/1976,,52,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/4/1976,,50,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/5/1976,,44,24
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/6/1976,,32,23
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/7/1976,,37,20
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/8/1976,,37,20
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/9/1976,,39,20
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/10/1976,,41,19
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/11/1976,,47,22
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/12/1976,,46,32
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/13/1976,,47,39
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/14/1976,,49,37
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/15/1976,,53,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/16/1976,,54,35
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/17/1976,,54,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/18/1976,,49,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/19/1976,,51,45
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/20/1976,,47,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/21/1976,,48,24
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/22/1976,,45,27
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/23/1976,,50,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/24/1976,,44,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/25/1976,,47,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/26/1976,,57,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/27/1976,,56,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/28/1976,,59,34
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/29/1976,,68,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/30/1976,,60,39
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,3/31/1976,,63,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/1/1976,,74,40
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/2/1976,,72,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/3/1976,,69,47
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/4/1976,,65,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/5/1976,,65,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/6/1976,,68,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/7/1976,,50,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/8/1976,,47,37
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/9/1976,,49,31
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/10/1976,,55,29
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/11/1976,,59,30
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/12/1976,,59,29
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/13/1976,,62,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/14/1976,,57,39
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/15/1976,,63,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/16/1976,,68,39
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/17/1976,,69,38
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/18/1976,,72,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/19/1976,,72,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/20/1976,,70,45
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/21/1976,,70,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/22/1976,,57,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/23/1976,,39,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/24/1976,,39,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/25/1976,,38,33
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/26/1976,,44,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/27/1976,,60,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/28/1976,,48,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/29/1976,,54,29
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,4/30/1976,,59,28
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/1/1976,,64,30
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/2/1976,,67,36
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/3/1976,,60,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/4/1976,,62,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/5/1976,,74,45
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/6/1976,,79,46
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/7/1976,,82,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/8/1976,,85,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/9/1976,,81,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/10/1976,,74,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/11/1976,,62,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/12/1976,,66,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/13/1976,,59,47
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/14/1976,,64,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/15/1976,,73,38
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/16/1976,,69,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/17/1976,,78,45
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/18/1976,,81,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/19/1976,,70,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/20/1976,,58,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/21/1976,,62,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/22/1976,,60,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/23/1976,,68,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/24/1976,,71,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/25/1976,,67,47
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/26/1976,,62,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/27/1976,,64,48
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/28/1976,,72,40
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/29/1976,,79,46
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/30/1976,,70,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,5/31/1976,,68,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/1/1976,,64,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/2/1976,,62,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/3/1976,,52,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/4/1976,,59,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/5/1976,,68,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/6/1976,,74,41
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/7/1976,,78,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/8/1976,,83,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/9/1976,,86,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/10/1976,,76,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/11/1976,,79,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/12/1976,,83,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/13/1976,,85,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/14/1976,,83,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/15/1976,,87,59
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/16/1976,,72,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/17/1976,,76,46
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/18/1976,,79,45
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/19/1976,,83,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/20/1976,,83,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/21/1976,,86,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/22/1976,,87,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/23/1976,,87,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/24/1976,,88,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/25/1976,,90,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/26/1976,,90,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/27/1976,,91,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/28/1976,,91,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/29/1976,,92,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,6/30/1976,,92,59
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/1/1976,,94,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/2/1976,,93,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/3/1976,,92,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/4/1976,,92,64
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/5/1976,,93,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/6/1976,,90,61
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/7/1976,,88,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/8/1976,,83,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/9/1976,,81,61
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/10/1976,,78,63
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/11/1976,,88,59
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/12/1976,,81,64
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/13/1976,,79,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/14/1976,,83,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/15/1976,,90,61
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/16/1976,,94,64
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/17/1976,,91,64
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/18/1976,,87,62
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/19/1976,,75,65
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/20/1976,,79,64
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/21/1976,,71,61
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/22/1976,,62,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/23/1976,,62,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/24/1976,,72,52
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/25/1976,,70,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/26/1976,,59,52
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/27/1976,,63,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/28/1976,,77,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/29/1976,,73,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/30/1976,,78,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,7/31/1976,,77,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/1/1976,,67,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/2/1976,,71,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/3/1976,,76,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/4/1976,,75,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/5/1976,,72,52
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/6/1976,,79,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/7/1976,,81,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/8/1976,,84,52
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/9/1976,,77,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/10/1976,,64,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/11/1976,,76,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/12/1976,,78,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/13/1976,,79,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/14/1976,,80,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/15/1976,,78,52
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/16/1976,,69,59
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/17/1976,,75,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/18/1976,,71,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/19/1976,,70,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/20/1976,,72,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/21/1976,,78,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/22/1976,,75,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/23/1976,,78,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/24/1976,,84,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/25/1976,,82,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/26/1976,,81,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/27/1976,,67,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/28/1976,,69,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/29/1976,,67,56
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/30/1976,,70,59
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,8/31/1976,,68,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/1/1976,,70,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/2/1976,,67,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/3/1976,,60,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/4/1976,,63,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/5/1976,,63,48
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/6/1976,,67,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/7/1976,,73,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/8/1976,,77,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/9/1976,,71,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/10/1976,,56,48
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/11/1976,,67,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/12/1976,,63,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/13/1976,,65,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/14/1976,,64,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/15/1976,,60,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/16/1976,,56,45
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/17/1976,,60,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/18/1976,,67,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/19/1976,,66,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/20/1976,,66,45
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/21/1976,,67,42
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/22/1976,,68,43
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/23/1976,,74,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/24/1976,,78,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/25/1976,,78,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/26/1976,,65,54
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/27/1976,,75,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/28/1976,,68,60
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/29/1976,,67,58
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,9/30/1976,,69,55
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/1/1976,,70,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/2/1976,,65,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/3/1976,,67,57
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/4/1976,,71,53
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/5/1976,,60,50
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/6/1976,,63,44
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/7/1976,,75,48
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/8/1976,,77,51
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/9/1976,,77,52
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/10/1976,,76,49
SZ000001940,"BASEL BINNINGEN, SZ",47.5331,7.5831,316,10/11/1976,,72,48
